"","when","pacoVersion","experimentId","experimentVersion","actionTriggerId","actionId","actionSpecId","responseTime","scheduledTime","timeZone","presence","task","clarity","calm","tiredness","Form Duration","joined","schedule"
"268","2016/11/25 18:35:58+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-25 18:35:53,2016-11-25 18:17:00,"+02:00",2,4,NA,NA,NA,5,NA,NA
"269","2016/11/25 17:18:04+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-25 16:48:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"270","2016/11/25 15:15:03+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-25 14:45:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"271","2016/11/25 13:05:47+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-25 13:05:43,2016-11-25 12:39:00,"+02:00",2,1,NA,NA,NA,5,NA,NA
"272","2016/11/25 12:03:13+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-25 12:03:08,2016-11-25 11:48:00,"+02:00",2,5,NA,NA,NA,12,NA,NA
"273","2016/11/25 10:54:25+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-25 10:54:19,2016-11-25 10:45:00,"+02:00",4,5,NA,NA,NA,10,NA,NA
"274","2016/11/25 08:59:30+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-25 08:59:26,2016-11-25 08:52:00,"+02:00",2,1,NA,NA,NA,6,NA,NA
"275","2016/11/24 23:27:20+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-24 19:24:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"276","2016/11/24 18:49:05+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-24 18:19:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"277","2016/11/24 16:36:55+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-24 16:36:51,2016-11-24 16:15:00,"+02:00",2,5,NA,NA,NA,5,NA,NA
"278","2016/11/24 15:32:04+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-24 15:02:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"279","2016/11/24 14:12:04+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-24 13:42:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"280","2016/11/24 12:23:08+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-24 11:53:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"281","2016/11/24 10:57:19+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-24 10:57:09,2016-11-24 10:56:00,"+02:00",2,4,NA,NA,NA,10,NA,NA
"282","2016/11/24 09:23:32+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-24 09:23:23,2016-11-24 09:23:00,"+02:00",2,1,NA,NA,NA,5,NA,NA
"283","2016/11/23 20:17:08+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-23 19:47:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"284","2016/11/23 18:41:07+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-23 18:11:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"285","2016/11/23 16:34:40+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-23 16:34:33,2016-11-23 16:16:00,"+02:00",2,4,NA,NA,NA,4,NA,NA
"286","2016/11/23 15:11:14+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-23 15:11:07,2016-11-23 15:11:00,"+02:00",2,NA,NA,NA,NA,3,NA,NA
"287","2016/11/23 13:35:43+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-23 13:35:37,2016-11-23 13:16:00,"+02:00",3,5,NA,NA,NA,4,NA,NA
"288","2016/11/23 12:50:08+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-23 12:20:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"289","2016/11/23 10:53:20+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-23 10:53:14,2016-11-23 10:53:00,"+02:00",3,3,NA,NA,NA,5,NA,NA
"290","2016/11/23 08:49:25+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-23 08:49:16,2016-11-23 08:49:00,"+02:00",3,6,NA,NA,NA,12,NA,NA
"291","2016/11/22 19:58:40+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 19:58:34,2016-11-22 19:35:00,"+02:00",3,5,NA,NA,NA,6,NA,NA
"292","2016/11/22 18:22:20+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 18:22:14,2016-11-22 18:22:00,"+02:00",2,6,NA,NA,NA,5,NA,NA
"293","2016/11/22 16:21:32+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 16:21:26,2016-11-22 16:21:00,"+02:00",2,6,NA,NA,NA,6,NA,NA
"294","2016/11/22 15:36:27+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 15:36:21,2016-11-22 15:17:00,"+02:00",2,NA,NA,NA,NA,7,NA,NA
"295","2016/11/22 13:42:25+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 13:42:19,2016-11-22 13:42:00,"+02:00",2,1,NA,NA,NA,8,NA,NA
"296","2016/11/22 11:35:45+0000","4.2.23",6650267138260992,6,0,0,0,2016-11-22 11:35:40,NA,"+02:00",2,3,NA,NA,NA,15,NA,NA
"297","2016/11/22 11:25:20+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 11:25:13,2016-11-22 11:25:00,"+02:00",2,3,NA,NA,NA,6,NA,NA
"298","2016/11/22 10:11:36+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 10:11:30,2016-11-22 10:09:00,"+02:00",2,3,NA,NA,NA,5,NA,NA
"299","2016/11/22 08:46:26+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 08:46:13,2016-11-22 08:45:00,"+02:00",3,5,NA,NA,NA,9,NA,NA
"300","2016/11/22 08:46:21+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-22 08:46:13,2016-11-22 08:45:00,"+02:00",3,5,NA,NA,NA,9,NA,NA
"301","2016/11/21 19:00:50+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-21 19:00:43,2016-11-21 18:47:00,"+02:00",3,5,NA,NA,NA,10,NA,NA
"302","2016/11/21 17:45:55+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-21 17:45:46,2016-11-21 17:31:00,"+02:00",2,5,NA,NA,NA,5,NA,NA
"303","2016/11/21 16:09:49+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-21 16:09:42,2016-11-21 16:09:00,"+02:00",2,3,NA,NA,NA,7,NA,NA
"304","2016/11/21 15:22:37+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-21 14:46:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"305","2016/11/21 13:03:16+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-21 13:03:04,2016-11-21 13:02:00,"+02:00",3,1,NA,NA,NA,8,NA,NA
"306","2016/11/21 11:11:21+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-21 11:11:15,2016-11-21 11:11:00,"+02:00",3,3,NA,NA,NA,7,NA,NA
"307","2016/11/21 10:10:30+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-21 10:10:24,2016-11-21 10:10:00,"+02:00",3,3,NA,NA,NA,13,NA,NA
"308","2016/11/21 09:14:42+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-21 09:14:27,2016-11-21 09:14:00,"+02:00",6,3,NA,NA,NA,16,NA,NA
"309","2016/11/21 09:14:35+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-21 09:14:27,2016-11-21 09:14:00,"+02:00",6,3,NA,NA,NA,16,NA,NA
"310","2016/11/20 19:38:49+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-20 19:38:43,2016-11-20 19:38:00,"+02:00",2,1,NA,NA,NA,12,NA,NA
"311","2016/11/20 17:57:04+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-20 17:27:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"312","2016/11/20 17:00:01+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-20 16:59:57,2016-11-20 16:33:00,"+02:00",2,5,NA,NA,NA,15,NA,NA
"313","2016/11/20 14:45:54+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-20 14:45:49,2016-11-20 14:35:00,"+02:00",3,5,NA,NA,NA,7,NA,NA
"314","2016/11/20 13:27:38+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-20 13:27:32,2016-11-20 13:13:00,"+02:00",4,7,NA,NA,NA,8,NA,NA
"315","2016/11/20 12:18:05+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-20 11:48:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"316","2016/11/20 10:57:22+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-20 10:57:16,2016-11-20 10:57:00,"+02:00",3,3,NA,NA,NA,12,NA,NA
"317","2016/11/20 08:30:11+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-20 08:30:05,2016-11-20 08:08:00,"+02:00",4,NA,NA,NA,NA,14,NA,NA
"318","2016/11/19 19:27:57+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-19 19:27:52,2016-11-19 19:24:00,"+02:00",3,5,NA,NA,NA,10,NA,NA
"319","2016/11/19 18:16:04+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-19 17:46:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"320","2016/11/19 16:38:47+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-19 16:38:43,2016-11-19 16:38:00,"+02:00",6,8,NA,NA,NA,8,NA,NA
"321","2016/11/19 14:45:51+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-19 14:45:46,2016-11-19 14:41:00,"+02:00",2,5,NA,NA,NA,12,NA,NA
"322","2016/11/19 13:31:05+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-19 13:01:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"323","2016/11/19 11:01:19+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-19 11:01:14,2016-11-19 11:01:00,"+02:00",2,3,NA,NA,NA,6,NA,NA
"324","2016/11/19 10:05:16+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-19 10:05:10,2016-11-19 10:05:00,"+02:00",2,6,NA,NA,NA,6,NA,NA
"325","2016/11/19 08:32:10+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-19 08:32:04,2016-11-19 08:31:00,"+02:00",2,6,NA,NA,NA,15,NA,NA
"326","2016/11/18 20:00:00+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-18 19:59:52,2016-11-18 19:56:00,"+02:00",2,3,NA,NA,NA,10,NA,NA
"327","2016/11/18 18:11:38+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-18 18:11:34,2016-11-18 18:11:00,"+02:00",2,1,NA,NA,NA,14,NA,NA
"328","2016/11/18 17:12:04+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-18 16:42:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"329","2016/11/18 15:20:28+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-18 15:20:24,2016-11-18 15:19:00,"+02:00",3,5,NA,NA,NA,12,NA,NA
"330","2016/11/18 13:18:48+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-18 13:18:41,2016-11-18 13:18:00,"+02:00",2,3,NA,NA,NA,7,NA,NA
"331","2016/11/18 12:06:22+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-18 12:06:18,2016-11-18 12:06:00,"+02:00",2,3,NA,NA,NA,10,NA,NA
"332","2016/11/18 10:34:19+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-18 10:34:14,2016-11-18 10:33:00,"+02:00",2,3,NA,NA,NA,6,NA,NA
"333","2016/11/18 08:29:30+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-18 08:29:26,2016-11-18 08:05:00,"+02:00",4,NA,NA,NA,NA,25,NA,NA
"334","2016/11/17 20:14:04+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-17 19:44:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"335","2016/11/17 17:56:44+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-17 17:56:39,2016-11-17 17:53:00,"+02:00",2,2,NA,NA,NA,10,NA,NA
"336","2016/11/17 16:14:41+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-17 16:14:35,2016-11-17 15:51:00,"+02:00",3,4,NA,NA,NA,20,NA,NA
"337","2016/11/17 15:14:08+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-17 14:44:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"338","2016/11/17 13:36:16+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-17 13:36:12,2016-11-17 13:32:00,"+02:00",2,2,NA,NA,NA,11,NA,NA
"339","2016/11/17 12:13:35+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-17 12:13:31,2016-11-17 12:01:00,"+02:00",3,4,NA,NA,NA,16,NA,NA
"340","2016/11/17 09:54:16+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-17 09:54:07,2016-11-17 09:44:00,"+02:00",2,5,NA,NA,NA,10,NA,NA
"341","2016/11/17 08:28:24+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-17 08:28:15,2016-11-17 08:28:00,"+02:00",2,3,NA,NA,NA,10,NA,NA
"342","2016/11/16 20:15:06+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-16 19:45:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"343","2016/11/16 19:19:34+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,NA,2016-11-16 18:05:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"344","2016/11/16 16:19:14+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-16 16:19:07,2016-11-16 16:11:00,"+02:00",2,2,NA,NA,NA,11,NA,NA
"345","2016/11/16 15:00:45+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-16 15:00:36,2016-11-16 14:44:00,"+02:00",4,2,NA,NA,NA,12,NA,NA
"346","2016/11/16 12:55:41+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-16 12:55:33,2016-11-16 12:47:00,"+02:00",5,4,NA,NA,NA,20,NA,NA
"347","2016/11/16 11:24:21+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-16 11:24:13,2016-11-16 11:24:00,"+02:00",2,1,NA,NA,NA,7,NA,NA
"348","2016/11/16 10:16:14+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-16 10:16:07,2016-11-16 09:58:00,"+02:00",2,5,NA,NA,NA,10,NA,NA
"349","2016/11/16 08:36:29+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-16 08:36:21,2016-11-16 08:36:00,"+02:00",2,2,NA,NA,NA,14,NA,NA
"350","2016/11/15 19:20:48+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-15 19:20:43,2016-11-15 19:20:00,"+02:00",2,1,NA,NA,NA,12,NA,NA
"351","2016/11/15 17:51:20+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-15 17:51:15,2016-11-15 17:47:00,"+02:00",2,1,NA,NA,NA,11,NA,NA
"352","2016/11/15 17:14:07+0000","4.2.23",6650267138260992,6,1479161737116,1479161737117,1479161737118,2016-11-15 17:13:59,2016-11-15 16:55:00,"+02:00",2,2,NA,NA,NA,37,NA,NA
"353","2016/11/15 15:24:26+0000","4.2.23",6650267138260992,5,1479161737116,1479161737117,1479161737118,2016-11-15 15:24:19,2016-11-15 15:24:00,"+02:00",3,1,NA,NA,NA,13,NA,NA
"354","2016/11/15 14:25:07+0000","4.2.23",6650267138260992,5,1479161737116,1479161737117,1479161737118,NA,2016-11-15 13:55:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"355","2016/11/15 12:00:05+0000","4.2.23",6650267138260992,5,1479161737116,1479161737117,1479161737118,NA,2016-11-15 11:30:00,"+02:00",NA,NA,NA,NA,NA,NA,NA,NA
"356","2016/11/15 10:49:23+0000","4.2.23",6650267138260992,5,1479161737116,1479161737117,1479161737118,2016-11-15 10:49:16,2016-11-15 10:40:00,"+02:00",4,3,NA,NA,NA,27,NA,NA
"357","2016/11/15 08:25:51+0000","4.2.23",6650267138260992,5,1479161737116,1479161737117,1479161737118,2016-11-15 08:25:42,2016-11-15 08:25:00,"+02:00",5,4,NA,NA,NA,35,NA,NA
"358","2016/11/14 22:17:50+0000","4.2.23",6650267138260992,5,0,0,0,2016-11-14 22:17:46,NA,"+02:00",NA,NA,NA,NA,NA,NA,"true","New Group:[1479161737116:(1479161737118:Randomly 8 times per day between 10:00a.m. and 10:00p.m. incl weekends )]"
